SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,1,1,0.9164859351332638,1,1,-0.3212152860053623,0.3600546726047024,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0
1,1,0,-0.1418631706701798,1,1,0.9795791360663916,0.1554695073802585,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0.020959768684196134,1,1,-0.13372833486491825,-0.11649164094383886,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,1,0,-1.1595065416350294,1,0,0.33250027814804467,-0.8734677219882344,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,1.5270719577121736,0,1,-0.82560495986992,0.2195765157219019,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,0
0,0,0,0.1023712383613841,1,1,-1.3051069853530026,-0.6134635618729652,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
0,0,0,-1.2409180113122174,1,1,-0.6331404790531808,-0.9625856781428395,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,1,0,-0.9152721326034655,1,1,0.8252757161012472,-0.6077373711894715,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
0,1,1,-1.2816237461508113,1,0,0.32088604223668943,-0.9761881234446256,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,-0.06045170099299184,1,0,-1.477661347464562,-0.7416556391283461,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,0,-0.10115743583158582,1,1,0.8485041879239571,0.1301075287207992,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
1,1,1,1.1200146093262338,1,1,0.9397588986560317,1.5248847184236196,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,1,1,1.6084834273893616,1,0,0.06371367562811567,1.0791852405110642,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0
0,0,0,-1.1595065416350294,1,1,-1.4677062881119718,-0.972173208137808,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
0,1,1,-1.1595065416350294,1,1,0.15330920980142534,-0.8839108896715412,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,-0.30468611002455576,1,1,1.1471559685016557,0.030590283738699833,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,1.5270719577121736,1,1,0.39886734049864436,1.3121819648739161,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,-1.2816237461508113,1,1,-1.4760021709057967,-0.999948523866939,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,-0.5489205190561197,1,0,-1.4942531130522119,-0.847645015342747,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,-1.2816237461508113,1,0,-1.5075265255223318,-1.000365372997155,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,1,1,-0.8338606629262776,1,0,-1.480979700582092,-0.910413718582118,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,1.6084834273893616,1,0,-1.5141632317573919,-0.38812369784934453,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,-1.2409180113122174,1,0,-1.480979700582092,-0.9908436612859048,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,1,1,0.06166550352279012,1,1,0.8269348926600121,0.3477027746935644,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0
0,0,0,0.18378270803857208,0,1,-0.8090131942822701,-0.39863268381636957,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0
1,1,1,1.0386031396490458,1,1,0.8269348926600121,1.2401987019139804,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
0,0,0,-1.2816237461508113,1,1,-0.6430955384057709,-0.9889349310580734,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,0,-1.2816237461508113,1,1,0.20972121279943517,-0.9776580651143346,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,-1.2816237461508113,1,1,-0.4804962356468015,-0.9867848671232751,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,1.6084834273893616,1,0,0.10685226615600583,1.1010807895613586,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,0
1,1,1,-0.8338606629262776,0,1,-1.1823279200043932,-0.8527569020448698,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,0,0,-1.2409180113122174,1,0,-1.5075265255223318,-0.9950779708717832,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,1,0,0.590840056424512,1,0,-1.5025489958460367,-0.604556154143086,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,1,1,-1.0780950719578415,1,1,-0.6746198930223056,-0.8944856939222846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0,0,1.1200146093262338,0,0,-0.37596811244460704,0.4114587521887102,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0
1,0,0,-1.2409180113122174,1,1,0.6261745290494481,-0.9370920629159436,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,1,0,0.7536629957788878,1,1,0.6278337056082129,0.8809844488072974,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,1,1,1.6084834273893616,1,0,1.4806504568134191,2.4519133051682473,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0
0,1,0,1.6084834273893616,1,1,0.6742906492536329,1.6602729280322035,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0
0,1,1,0.7943687306174818,1,0,-1.3897249898500175,-0.458198230581449,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,1,0,1.5677776925507676,1,0,0.9380997220972668,1.8459024275457707,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,1,0,-0.1825689055087738,1,0,-1.3067661619117676,-0.7139680811108395,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,1,0,1.5677776925507676,0,0,-0.6165487134655309,0.46251180092622024,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0
0,1,1,1.4456604880349857,1,1,1.1488151450604207,1.916920355677838,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,0
0,0,0,-1.2816237461508113,1,1,0.17985603474166512,-0.9780529748166447,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,-0.8745663977648716,1,1,0.8053655973960674,-0.5743894407721895,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
0,1,1,-1.2002122764736234,1,1,-0.29135010794759253,-0.9351394538323,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1
0,1,0,1.1607203441648277,1,1,1.273253386967795,1.8512556479548612,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0
0,1,0,-1.0780950719578415,1,1,0.3507512202944595,-0.8167323614230428,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,0.5501343215859179,1,0,-0.39255987803225695,0.0704103453882833,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,0.7129572609402939,1,0,0.17985603474166512,0.5415814990998283,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
0,0,0,1.4863662228735797,1,1,1.29814103534927,2.1775607592023842,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,1
0,1,1,0.22448844287716607,1,1,0.6792681789299281,0.43776412624813194,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,-1.2002122764736234,1,1,0.3092718063253347,-0.9166445161074521,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,0,1.4456604880349857,1,1,0.8186390098661871,1.6797990188686382,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,0,1,-0.30468611002455576,1,0,-1.464387934994442,-0.8069912554327314,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,1,0,-0.5896262538947137,1,0,1.1554518512954808,-0.20319626002877206,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,1
0,0,0,-1.0373893371192475,1,1,0.6726314726948681,-0.7445297041840461,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
0,0,0,1.3235432835192036,0,0,-0.16525268948145297,0.7116120653721544,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,-0.8338606629262776,1,0,-1.5141632317573919,-0.9085488672100989,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,0,-1.2816237461508113,0,0,-1.3316538102932427,-0.9980397936391076,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0,0,-0.5896262538947137,1,0,-1.5241182911099815,-0.855872300807537,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
0,1,0,1.2828375486806096,1,1,0.665994766459808,1.397570218284483,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,-0.2639803751859618,1,1,0.7207475928990529,-0.03974752212827797,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,1,-1.1595065416350294,1,0,0.8186390098661871,-0.8484787136031791,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1
0,1,0,1.5677776925507676,1,0,-0.3461029343868372,0.6489091804165017,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
0,0,0,0.6722515261016999,1,1,-0.17188939571651304,0.27861551621723485,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,-1.0373893371192475,1,1,0.7257251225753476,-0.7367192678494722,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0.1023712383613841,1,1,1.522129870782544,0.6744027956433977,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
1,1,0,-1.2816237461508113,1,1,0.1781968581829002,-0.9780749142445506,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
